l [m];Ethane;Ethylene;Hydrogen;Propane;Propene;FLMOL [kgmol/hr];t [s];T [K]
2.69;0.51400674;0.143366009;0.178284064;0.129425132;0.034918055;1.216965567;0.175459665;1069.779904
2.7;0.513872651;0.143432873;0.178368095;0.129391158;0.034935223;1.21709003;0.176112516;1069.658467
2.71;0.513739117;0.143499459;0.178451779;0.129357324;0.03495232;1.217214005;0.176765375;1069.5375
2.72;0.513606133;0.143565772;0.178535119;0.129323629;0.034969348;1.217337495;0.177418241;1069.416999
2.73;0.513473694;0.143631812;0.178618118;0.12929007;0.034986306;1.217460504;0.178071114;1069.296962
2.74;0.513341796;0.143697581;0.178700778;0.129256647;0.035003197;1.217583036;0.178723994;1069.177384
2.75;0.513210436;0.143763083;0.178783102;0.12922336;0.03502002;1.217705094;0.179376882;1069.058262
2.76;0.513079608;0.143828318;0.178865092;0.129190207;0.035036775;1.217826682;0.180029777;1068.939594
2.77;0.51294931;0.143893289;0.178946752;0.129157186;0.035053463;1.217947803;0.18068268;1068.821375
2.78;0.512819537;0.143957997;0.179028083;0.129124298;0.035070085;1.218068461;0.18133559;1068.703602
2.79;0.512690284;0.144022446;0.179109087;0.129091541;0.035086642;1.218188659;0.181988507;1068.586273
2.8;0.512561549;0.144086636;0.179189769;0.129058914;0.035103133;1.218308401;0.182641431;1068.469383
2.81;0.512433327;0.14415057;0.179270129;0.129026415;0.035119559;1.218427689;0.183294363;1068.352929
2.82;0.512305614;0.14421425;0.17935017;0.128994045;0.035135921;1.218546527;0.183947301;1068.236909
2.83;0.512178406;0.144277677;0.179429896;0.128961802;0.035152218;1.218664919;0.184600247;1068.12132
2.84;0.512051701;0.144340854;0.179509307;0.128929686;0.035168453;1.218782868;0.185253201;1068.006157
2.85;0.511925493;0.144403782;0.179588407;0.128897694;0.035184624;1.218900376;0.185906161;1067.891419
2.86;0.511799779;0.144466463;0.179667197;0.128865827;0.035200734;1.219017448;0.186559129;1067.777101
2.87;0.511674556;0.144528899;0.17974568;0.128834083;0.035216781;1.219134085;0.187212104;1067.663202
2.88;0.511549821;0.144591093;0.179823859;0.128802462;0.035232766;1.219250292;0.187865086;1067.549718
2.89;0.511425568;0.144653044;0.179901735;0.128770963;0.03524869;1.219366071;0.188518075;1067.436646
2.9;0.511301796;0.144714756;0.17997931;0.128739584;0.035264554;1.219481426;0.189171072;1067.323984
2.91;0.5111785;0.14477623;0.180056588;0.128708325;0.035280358;1.219596359;0.189824075;1067.211727
2.92;0.511055677;0.144837468;0.180133569;0.128677185;0.035296101;1.219710873;0.190477086;1067.099875
2.93;0.510933323;0.144898471;0.180210257;0.128646163;0.035311786;1.219824971;0.191130104;1066.988423
2.94;0.510811436;0.144959242;0.180286653;0.128615259;0.035327411;1.219938657;0.191783129;1066.877369
2.95;0.510690012;0.145019781;0.180362759;0.128584471;0.035342978;1.220051932;0.192436161;1066.76671
2.96;0.510569047;0.145080091;0.180438577;0.128553798;0.035358486;1.220164801;0.1930892;1066.656444
2.97;0.510448538;0.145140173;0.180514111;0.128523241;0.035373937;1.220277265;0.193742247;1066.546568
2.98;0.510328483;0.145200029;0.18058936;0.128492797;0.035389331;1.220389328;0.1943953;1066.437079
2.99;0.510208877;0.145259661;0.180664328;0.128462467;0.035404668;1.220500992;0.195048361;1066.327974
3;0.510089717;0.145319069;0.180739017;0.128432248;0.035419948;1.22061226;0.195701429;1066.219251
3.01;0.509971002;0.145378256;0.180813428;0.128402142;0.035435172;1.220723135;0.196354503;1066.110907
3.02;0.509852726;0.145437223;0.180887564;0.128372146;0.035450341;1.220833619;0.197007585;1066.00294
3.03;0.509734888;0.145495971;0.180961425;0.128342261;0.035465454;1.220943715;0.197660674;1065.895347
3.04;0.509617484;0.145554503;0.181035016;0.128312485;0.035480512;1.221053426;0.19831377;1065.788126
3.05;0.509500512;0.14561282;0.181108336;0.128282817;0.035495516;1.221162754;0.198966873;1065.681274
3.06;0.509383967;0.145670923;0.181181388;0.128253257;0.035510465;1.221271702;0.199619983;1065.574789
3.07;0.509267848;0.145728813;0.181254174;0.128223804;0.035525361;1.221380272;0.2002731;1065.468668
3.08;0.509152151;0.145786492;0.181326696;0.128194457;0.035540203;1.221488468;0.200926223;1065.362909
3.09;0.509036874;0.145843962;0.181398955;0.128165216;0.035554993;1.22159629;0.201579354;1065.257509
3.1;0.508922013;0.145901224;0.181470953;0.12813608;0.035569729;1.221703743;0.202232492;1065.152466
3.11;0.508807566;0.14595828;0.181542693;0.128107048;0.035584413;1.221810828;0.202885637;1065.047778
3.12;0.50869353;0.14601513;0.181614175;0.12807812;0.035599045;1.221917547;0.203538789;1064.943442
3.13;0.508579902;0.146071776;0.181685402;0.128049294;0.035613626;1.222023904;0.204191948;1064.839457
3.14;0.50846668;0.14612822;0.181756375;0.12802057;0.035628155;1.222129901;0.204845113;1064.735819
3.15;0.50835386;0.146184463;0.181827096;0.127991948;0.035642633;1.222235539;0.205498286;1064.632527
3.16;0.50824144;0.146240507;0.181897567;0.127963426;0.03565706;1.222340821;0.206151466;1064.529578
3.17;0.508129417;0.146296352;0.181967789;0.127935005;0.035671437;1.22244575;0.206804652;1064.42697
3.18;0.50801779;0.146351999;0.182037764;0.127906683;0.035685765;1.222550328;0.207457846;1064.324702
3.19;0.507906554;0.146407451;0.182107494;0.127878459;0.035700042;1.222654557;0.208111046;1064.22277
3.2;0.507795707;0.146462709;0.182176979;0.127850334;0.03571427;1.222758439;0.208764253;1064.121172
3.21;0.507685248;0.146517774;0.182246223;0.127822306;0.03572845;1.222861977;0.209417467;1064.019907
3.22;0.507575173;0.146572646;0.182315226;0.127794374;0.03574258;1.222965172;0.210070688;1063.918972
3.23;0.507465479;0.146627328;0.182383991;0.127766539;0.035756663;1.223068028;0.210723916;1063.818366
3.24;0.507356165;0.146681821;0.182452518;0.1277388;0.035770697;1.223170545;0.21137715;1063.718086
3.25;0.507247228;0.146736125;0.182520809;0.127711155;0.035784683;1.223272727;0.212030392;1063.61813
3.26;0.507138665;0.146790243;0.182588865;0.127683605;0.035798622;1.223374575;0.21268364;1063.518496
3.27;0.507030474;0.146844175;0.182656689;0.127656148;0.035812514;1.223476092;0.213336895;1063.419182
3.28;0.506922653;0.146897922;0.182724281;0.127628784;0.03582636;1.223577279;0.213990157;1063.320186
3.29;0.506815199;0.146951486;0.182791644;0.127601513;0.035840158;1.223678139;0.214643426;1063.221507
3.3;0.506708109;0.147004868;0.182858778;0.127574334;0.035853911;1.223778673;0.215296701;1063.123141
3.31;0.506601383;0.147058069;0.182925686;0.127547246;0.035867617;1.223878884;0.215949983;1063.025088
3.32;0.506495016;0.14711109;0.182992368;0.127520248;0.035881278;1.223978774;0.216603273;1062.927345
3.33;0.506389007;0.147163932;0.183058826;0.127493341;0.035894894;1.224078344;0.217256568;1062.829911
3.34;0.506283354;0.147216597;0.183125061;0.127466524;0.035908464;1.224177597;0.217909871;1062.732783
3.35;0.506178054;0.147269086;0.183191075;0.127439795;0.03592199;1.224276535;0.21856318;1062.635959
3.36;0.506073105;0.147321399;0.18325687;0.127413155;0.035935471;1.224375159;0.219216496;1062.539439
3.37;0.505968506;0.147373538;0.183322446;0.127386603;0.035948908;1.224473472;0.219869819;1062.443219
3.38;0.505864253;0.147425504;0.183387805;0.127360138;0.035962301;1.224571474;0.220523149;1062.347299
3.39;0.505760344;0.147477297;0.183452948;0.12733376;0.035975651;1.224669169;0.221176485;1062.251675
3.4;0.505656778;0.14752892;0.183517877;0.127307468;0.035988957;1.224766559;0.221829828;1062.156348
3.41;0.505553552;0.147580373;0.183582593;0.127281262;0.036002219;1.224863644;0.222483177;1062.061314
3.42;0.505450665;0.147631658;0.183647097;0.127255141;0.03601544;1.224960426;0.223136534;1061.966572
3.43;0.505348113;0.147682774;0.183711391;0.127229105;0.036028617;1.225056909;0.223789896;1061.87212
3.44;0.505245896;0.147733724;0.183775476;0.127203153;0.036041752;1.225153092;0.224443266;1061.777957
3.45;0.50514401;0.147784508;0.183839353;0.127177284;0.036054845;1.225248979;0.225096642;1061.684081
3.46;0.505042455;0.147835127;0.183903023;0.127151499;0.036067896;1.225344571;0.225750025;1061.59049
3.47;0.504941227;0.147885582;0.183966488;0.127125797;0.036080906;1.225439869;0.226403415;1061.497182
3.48;0.504840325;0.147935875;0.184029749;0.127100176;0.036093874;1.225534876;0.227056811;1061.404156
3.49;0.504739748;0.147986006;0.184092808;0.127074637;0.036106801;1.225629593;0.227710214;1061.31141
3.5;0.504639492;0.148035977;0.184155664;0.127049179;0.036119688;1.225724022;0.228363623;1061.218943
3.51;0.504539556;0.148085787;0.184218321;0.127023802;0.036132534;1.225818164;0.229017039;1061.126753
3.52;0.504439938;0.148135439;0.184280778;0.126998505;0.036145339;1.225912021;0.229670462;1061.034838
3.53;0.504340637;0.148184933;0.184343037;0.126973288;0.036158104;1.226005595;0.230323891;1060.943196
3.54;0.50424165;0.14823427;0.1844051;0.12694815;0.03617083;1.226098888;0.230977327;1060.851827
3.55;0.504142975;0.148283451;0.184466967;0.126923091;0.036183516;1.226191901;0.231630769;1060.760728
3.56;0.504044611;0.148332477;0.18452864;0.12689811;0.036196162;1.226284636;0.232284218;1060.669898
3.57;0.503946556;0.148381349;0.184590119;0.126873207;0.03620877;1.226377093;0.232937673;1060.579336
3.58;0.503848807;0.148430068;0.184651406;0.126848381;0.036221338;1.226469276;0.233591135;1060.489039
3.59;0.503751364;0.148478634;0.184712502;0.126823632;0.036233868;1.226561186;0.234244604;1060.399007
3.6;0.503654224;0.14852705;0.184773409;0.126798959;0.036246359;1.226652823;0.234898079;1060.309238
3.61;0.503557385;0.148575314;0.184834126;0.126774363;0.036258812;1.22674419;0.23555156;1060.21973
3.62;0.503460846;0.148623429;0.184894656;0.126749842;0.036271227;1.226835289;0.236205048;1060.130482
3.63;0.503364605;0.148671395;0.184954999;0.126725396;0.036283604;1.22692612;0.236858543;1060.041492
3.64;0.503268661;0.148719213;0.185015157;0.126701025;0.036295944;1.227016685;0.237512044;1059.95276
3.65;0.503173011;0.148766885;0.185075131;0.126676728;0.036308246;1.227106986;0.238165551;1059.864283
3.66;0.503077653;0.14881441;0.185134921;0.126652505;0.036320511;1.227197024;0.238819065;1059.77606
3.67;0.502982587;0.14886179;0.185194529;0.126628355;0.036332739;1.227286801;0.239472586;1059.68809
3.68;0.502887811;0.148909025;0.185253956;0.126604278;0.036344931;1.227376318;0.240126112;1059.600371
3.69;0.502793322;0.148956116;0.185313202;0.126580274;0.036357086;1.227465576;0.240779646;1059.512902
3.7;0.502699119;0.149003065;0.185372269;0.126556342;0.036369204;1.227554578;0.241433186;1059.425682
3.71;0.502605201;0.149049872;0.185431159;0.126532482;0.036381287;1.227643324;0.242086732;1059.338709
3.72;0.502511566;0.149096538;0.185489871;0.126508693;0.036393333;1.227731816;0.242740284;1059.251982
3.73;0.502418212;0.149143063;0.185548407;0.126484975;0.036405344;1.227820055;0.243393843;1059.165499
3.74;0.502325138;0.149189448;0.185606768;0.126461327;0.036417319;1.227908043;0.244047409;1059.079259
3.75;0.502232341;0.149235695;0.185664954;0.12643775;0.036429259;1.227995781;0.24470098;1058.993261
3.76;0.502139822;0.149281804;0.185722968;0.126414242;0.036441164;1.22808327;0.245354559;1058.907503
3.77;0.502047577;0.149327775;0.18578081;0.126390804;0.036453034;1.228170512;0.246008143;1058.821985
3.78;0.501955606;0.14937361;0.18583848;0.126367434;0.03646487;1.228257508;0.246661734;1058.736705
3.79;0.501863907;0.149419309;0.18589598;0.126344133;0.036476671;1.22834426;0.247315331;1058.651661
3.8;0.501772478;0.149464874;0.185953311;0.126320901;0.036488437;1.228430768;0.247968935;1058.566852
3.81;0.501681318;0.149510304;0.186010473;0.126297736;0.03650017;1.228517035;0.248622545;1058.482278
3.82;0.501590425;0.1495556;0.186067468;0.126274638;0.036511868;1.228603061;0.249276161;1058.397936
3.83;0.501499799;0.149600764;0.186124297;0.126251608;0.036523533;1.228688847;0.249929784;1058.313826
3.84;0.501409437;0.149645796;0.186180959;0.126228644;0.036535164;1.228774396;0.250583413;1058.229946
3.85;0.501319337;0.149690696;0.186237458;0.126205747;0.036546761;1.228859708;0.251237048;1058.146295
3.86;0.5012295;0.149735466;0.186293792;0.126182916;0.036558326;1.228944784;0.251890689;1058.062872
3.87;0.501139922;0.149780107;0.186349964;0.12616015;0.036569857;1.229029626;0.252544337;1057.979676
3.88;0.501050604;0.149824618;0.186405973;0.12613745;0.036581356;1.229114236;0.253197991;1057.896706
3.89;0.500961542;0.149869;0.186461822;0.126114814;0.036592822;1.229198613;0.253851652;1057.813959
3.9;0.500872736;0.149913255;0.18651751;0.126092243;0.036604255;1.22928276;0.254505318;1057.731436
3.91;0.500784185;0.149957383;0.186573039;0.126069736;0.036615656;1.229366677;0.255158991;1057.649135
3.92;0.500695887;0.150001385;0.18662841;0.126047293;0.036627025;1.229450367;0.255812671;1057.567054
3.93;0.500607841;0.150045261;0.186683623;0.126024913;0.036638362;1.22953383;0.256466356;1057.485193
3.94;0.500520045;0.150089012;0.186738679;0.126002597;0.036649667;1.229617066;0.257120048;1057.403551
3.95;0.500432499;0.150132638;0.186793579;0.125980344;0.036660941;1.229700079;0.257773745;1057.322126
3.96;0.5003452;0.150176141;0.186848324;0.125958153;0.036672183;1.229782868;0.25842745;1057.240917
3.97;0.500258147;0.150219521;0.186902915;0.125936024;0.036683393;1.229865434;0.25908116;1057.159924
3.98;0.50017134;0.150262779;0.186957352;0.125913957;0.036694573;1.22994778;0.259734876;1057.079144
3.99;0.500084776;0.150305915;0.187011637;0.125891951;0.036705722;1.230029906;0.260388599;1056.998577
4;0.499998455;0.15034893;0.187065769;0.125870007;0.036716839;1.230111813;0.261042328;1056.918223
4.01;0.499912375;0.150391824;0.187119751;0.125848123;0.036727927;1.230193502;0.261696063;1056.838079
4.02;0.499826535;0.150434599;0.187173583;0.1258263;0.036738983;1.230274974;0.262349804;1056.758144
4.03;0.499740933;0.150477255;0.187227265;0.125804537;0.03675001;1.230356232;0.263003552;1056.678419
4.04;0.499655569;0.150519792;0.187280798;0.125782835;0.036761006;1.230437275;0.263657305;1056.5989
4.05;0.499570442;0.150562212;0.187334183;0.125761191;0.036771972;1.230518104;0.264311065;1056.519589
4.06;0.499485549;0.150604514;0.187387422;0.125739607;0.036782908;1.230598722;0.264964831;1056.440483
4.07;0.49940089;0.150646699;0.187440514;0.125718082;0.036793815;1.230679128;0.265618603;1056.361581
4.08;0.499316463;0.150688768;0.18749346;0.125696616;0.036804692;1.230759325;0.266272381;1056.282883
4.09;0.499232268;0.150730722;0.187546262;0.125675208;0.03681554;1.230839312;0.266926165;1056.204387
4.1;0.499148303;0.150772561;0.187598919;0.125653858;0.036826358;1.230919091;0.267579955;1056.126092
4.11;0.499064567;0.150814286;0.187651433;0.125632566;0.036837147;1.230998664;0.268233751;1056.047998
4.12;0.498981059;0.150855897;0.187703805;0.125611331;0.036847908;1.231078031;0.268887554;1055.970103
4.13;0.498897777;0.150897396;0.187756035;0.125590154;0.036858639;1.231157193;0.269541362;1055.892407
4.14;0.49881472;0.150938781;0.187808123;0.125569033;0.036869342;1.231236151;0.270195177;1055.814908
4.15;0.498731888;0.150980055;0.187860071;0.125547969;0.036880016;1.231314906;0.270848998;1055.737605
4.16;0.498649279;0.151021217;0.18791188;0.125526962;0.036890662;1.23139346;0.271502825;1055.660498
4.17;0.498566892;0.151062269;0.187963549;0.12550601;0.03690128;1.231471812;0.272156657;1055.583586
4.18;0.498484726;0.15110321;0.18801508;0.125485114;0.03691187;1.231549965;0.272810496;1055.506867
4.19;0.49840278;0.151144042;0.188066473;0.125464274;0.036922432;1.231627919;0.273464341;1055.430341
4.2;0.498321052;0.151184764;0.18811773;0.125443488;0.036932966;1.231705676;0.274118192;1055.354006
4.21;0.498239542;0.151225378;0.18816885;0.125422758;0.036943472;1.231783235;0.274772049;1055.277862
4.22;0.498158248;0.151265884;0.188219835;0.125402082;0.036953951;1.231860599;0.275425912;1055.201908
4.23;0.498077169;0.151306283;0.188270685;0.125381461;0.036964402;1.231937767;0.276079781;1055.126143
4.24;0.497996305;0.151346574;0.188321401;0.125360893;0.036974826;1.232014742;0.276733656;1055.050566
4.25;0.497915654;0.151386759;0.188371983;0.12534038;0.036985224;1.232091524;0.277387537;1054.975176
4.26;0.497835215;0.151426839;0.188422432;0.12531992;0.036995594;1.232168113;0.278041424;1054.899972
4.27;0.497754988;0.151466813;0.18847275;0.125299513;0.037005937;1.232244511;0.278695317;1054.824953
4.28;0.49767497;0.151506682;0.188522935;0.12527916;0.037016253;1.232320719;0.279349216;1054.750119
4.29;0.497595161;0.151546447;0.18857299;0.125258859;0.037026543;1.232396738;0.280003121;1054.675469
4.3;0.497515561;0.151586108;0.188622914;0.12523861;0.037036807;1.232472568;0.280657031;1054.601001
4.31;0.497436167;0.151625665;0.188672709;0.125218414;0.037047044;1.23254821;0.281310948;1054.526714
4.32;0.497356979;0.15166512;0.188722375;0.12519827;0.037057255;1.232623666;0.281964871;1054.452609
4.33;0.497277996;0.151704473;0.188771913;0.125178178;0.03706744;1.232698936;0.282618799;1054.378684
4.34;0.497199218;0.151743724;0.188821323;0.125158137;0.037077599;1.232774022;0.283272734;1054.304938
4.35;0.497120642;0.151782874;0.188870606;0.125138147;0.037087732;1.232848923;0.283926674;1054.23137
4.36;0.497042268;0.151821923;0.188919762;0.125118208;0.037097839;1.232923641;0.284580621;1054.15798
4.37;0.496964095;0.151860871;0.188968793;0.12509832;0.037107921;1.232998177;0.285234573;1054.084767
4.38;0.496886122;0.15189972;0.189017698;0.125078483;0.037117978;1.233072531;0.285888531;1054.01173
4.39;0.496808348;0.15193847;0.189066478;0.125058696;0.037128009;1.233146705;0.286542495;1053.938867
4.4;0.496730772;0.15197712;0.189115135;0.125038958;0.037138015;1.233220699;0.287196465;1053.866179
4.41;0.496653393;0.152015673;0.189163668;0.125019271;0.037147995;1.233294514;0.287850441;1053.793664
4.42;0.49657621;0.152054127;0.189212078;0.124999633;0.037157951;1.233368151;0.288504423;1053.721322
4.43;0.496499223;0.152092484;0.189260366;0.124980045;0.037167882;1.233441611;0.28915841;1053.649152
4.44;0.49642243;0.152130744;0.189308533;0.124960505;0.037177788;1.233514895;0.289812404;1053.577153
4.45;0.49634583;0.152168908;0.189356578;0.124941014;0.03718767;1.233588003;0.290466403;1053.505324
4.46;0.496269423;0.152206975;0.189404503;0.124921572;0.037197527;1.233660936;0.291120408;1053.433665
4.47;0.496193207;0.152244947;0.189452307;0.124902178;0.03720736;1.233733695;0.291774419;1053.362174
4.48;0.496117182;0.152282824;0.189499993;0.124882833;0.037217169;1.233806281;0.292428435;1053.290851
4.49;0.496041347;0.152320606;0.189547559;0.124863535;0.037226953;1.233878695;0.293082458;1053.219695
4.5;0.4959657;0.152358294;0.189595007;0.124844285;0.037236713;1.233950937;0.293736486;1053.148706
4.51;0.495890242;0.152395888;0.189642338;0.124825083;0.03724645;1.234023008;0.29439052;1053.077882
4.52;0.49581497;0.152433389;0.189689551;0.124805927;0.037256162;1.23409491;0.29504456;1053.007224
4.53;0.495739885;0.152470797;0.189736648;0.124786819;0.037265851;1.234166642;0.295698606;1052.936729
4.54;0.495664985;0.152508112;0.189783629;0.124767758;0.037275517;1.234238205;0.296352658;1052.866398
4.55;0.49559027;0.152545335;0.189830494;0.124748743;0.037285159;1.234309601;0.297006715;1052.79623
4.56;0.495515738;0.152582467;0.189877244;0.124729774;0.037294777;1.23438083;0.297660778;1052.726223
4.57;0.495441389;0.152619508;0.18992388;0.124710852;0.037304372;1.234451893;0.298314847;1052.656378
4.58;0.495367221;0.152656457;0.189970402;0.124691975;0.037313944;1.23452279;0.298968921;1052.586693
4.59;0.495293235;0.152693317;0.19001681;0.124673145;0.037323493;1.234593523;0.299623001;1052.517168
4.6;0.495219429;0.152730086;0.190063106;0.12465436;0.037333019;1.234664091;0.300277087;1052.447802
4.61;0.495145803;0.152766766;0.190109289;0.12463562;0.037342522;1.234734497;0.300931179;1052.378594
4.62;0.495072355;0.152803357;0.19015536;0.124616925;0.037352003;1.23480474;0.301585277;1052.309544
4.63;0.494999085;0.152839859;0.19020132;0.124598275;0.037361461;1.234874821;0.30223938;1052.240651
4.64;0.494925992;0.152876273;0.190247169;0.12457967;0.037370896;1.234944741;0.302893489;1052.171915
4.65;0.494853074;0.152912599;0.190292908;0.12456111;0.037380309;1.235014501;0.303547603;1052.103334
4.66;0.494780333;0.152948838;0.190338537;0.124542593;0.037389699;1.235084101;0.304201724;1052.034907
4.67;0.494707766;0.152984989;0.190384057;0.124524121;0.037399068;1.235153542;0.30485585;1051.966635
4.68;0.494635372;0.153021054;0.190429468;0.124505693;0.037408414;1.235222825;0.305509981;1051.898517
4.69;0.494563152;0.153057032;0.19047477;0.124487308;0.037417738;1.23529195;0.306164119;1051.830551
4.7;0.494491103;0.153092925;0.190519965;0.124468967;0.03742704;1.235360919;0.306818262;1051.762738
4.71;0.494419227;0.153128732;0.190565052;0.124450669;0.037436321;1.235429731;0.30747241;1051.695076
4.72;0.49434752;0.153164453;0.190610033;0.124432414;0.037445579;1.235498388;0.308126565;1051.627565
4.73;0.494275984;0.153200091;0.190654907;0.124414202;0.037454816;1.23556689;0.308780725;1051.560204
4.74;0.494204617;0.153235643;0.190699675;0.124396033;0.037464032;1.235635238;0.30943489;1051.492993
4.75;0.494133418;0.153271112;0.190744338;0.124377907;0.037473226;1.235703433;0.310089061;1051.425931
4.76;0.494062387;0.153306497;0.190788895;0.124359823;0.037482398;1.235771475;0.310743238;1051.359017
4.77;0.493991522;0.153341799;0.190833349;0.124341781;0.03749155;1.235839364;0.311397421;1051.292251
4.78;0.493920824;0.153377018;0.190877698;0.12432378;0.03750068;1.235907102;0.312051609;1051.225632
4.79;0.493850291;0.153412154;0.190921943;0.124305822;0.037509789;1.23597469;0.312705803;1051.159159
4.8;0.493779923;0.153447208;0.190966086;0.124287905;0.037518877;1.236042127;0.313360002;1051.092832
4.81;0.493709719;0.153482181;0.191010126;0.12427003;0.037527945;1.236109414;0.314014207;1051.02665
4.82;0.493639678;0.153517072;0.191054063;0.124252196;0.037536991;1.236176553;0.314668417;1050.960613
4.83;0.493569799;0.153551882;0.191097899;0.124234403;0.037546017;1.236243544;0.315322633;1050.894719
4.84;0.493500082;0.153586611;0.191141633;0.124216651;0.037555022;1.236310387;0.315976855;1050.828969
4.85;0.493430526;0.15362126;0.191185267;0.12419894;0.037564007;1.236377082;0.316631082;1050.763362
4.86;0.493361131;0.153655829;0.1912288;0.124181269;0.037572971;1.236443632;0.317285315;1050.697897
4.87;0.493291895;0.153690318;0.191272233;0.124163638;0.037581915;1.236510036;0.317939553;1050.632573
4.88;0.493222819;0.153724728;0.191315567;0.124146048;0.037590839;1.236576294;0.318593797;1050.56739
4.89;0.4931539;0.153759059;0.191358801;0.124128498;0.037599742;1.236642408;0.319248047;1050.502348
4.9;0.49308514;0.153793311;0.191401937;0.124110987;0.037608625;1.236708379;0.319902302;1050.437445
4.91;0.493016536;0.153827485;0.191444974;0.124093517;0.037617489;1.236774205;0.320556562;1050.372681
4.92;0.492948088;0.153861581;0.191487913;0.124076085;0.037626332;1.23683989;0.321210828;1050.308056
4.93;0.492879796;0.1538956;0.191530755;0.124058693;0.037635156;1.236905432;0.3218651;1050.243569
4.94;0.492811659;0.153929541;0.1915735;0.12404134;0.03764396;1.236970832;0.322519377;1050.17922
4.95;0.492743676;0.153963405;0.191616149;0.124024026;0.037652744;1.237036092;0.323173659;1050.115007
4.96;0.492675847;0.153997193;0.191658701;0.124006751;0.037661508;1.237101211;0.323827947;1050.05093
4.97;0.49260817;0.154030904;0.191701157;0.123989515;0.037670254;1.237166191;0.324482241;1049.98699
4.98;0.492540646;0.154064539;0.191743518;0.123972317;0.037678979;1.237231031;0.32513654;1049.923184
4.99;0.492473274;0.154098099;0.191785784;0.123955157;0.037687686;1.237295733;0.325790844;1049.859513
5;0.492406052;0.154131583;0.191827956;0.123938036;0.037696373;1.237360296;0.326445154;1049.795976
5.01;0.492338981;0.154164992;0.191870033;0.123920953;0.037705041;1.237424723;0.32709947;1049.732573
5.02;0.49227206;0.154198327;0.191912017;0.123903907;0.03771369;1.237489012;0.32775379;1049.669303
5.03;0.492205287;0.154231587;0.191953907;0.123886899;0.03772232;1.237553165;0.328408117;1049.606165
5.04;0.492138663;0.154264773;0.191995704;0.123869929;0.037730931;1.237617182;0.329062449;1049.543159
5.05;0.492072187;0.154297886;0.192037409;0.123852996;0.037739523;1.237681064;0.329716786;1049.480284
5.06;0.492005858;0.154330925;0.192079021;0.1238361;0.037748096;1.237744812;0.330371128;1049.41754
5.07;0.491939676;0.154363891;0.192120541;0.123819241;0.037756651;1.237808425;0.331025476;1049.354927
5.08;0.49187364;0.154396784;0.19216197;0.123802419;0.037765187;1.237871904;0.33167983;1049.292443
5.09;0.491807749;0.154429604;0.192203308;0.123785634;0.037773704;1.237935251;0.332334189;1049.230089
5.1;0.491742003;0.154462353;0.192244556;0.123768886;0.037782203;1.237998465;0.332988553;1049.167863
5.11;0.491676401;0.154495029;0.192285713;0.123752174;0.037790684;1.238061547;0.333642923;1049.105765
5.12;0.491610942;0.154527634;0.19232678;0.123735498;0.037799146;1.238124498;0.334297298;1049.043796
5.13;0.491545627;0.154560167;0.192367757;0.123718858;0.03780759;1.238187318;0.334951679;1048.981953
5.14;0.491480454;0.15459263;0.192408646;0.123702255;0.037816016;1.238250007;0.335606064;1048.920237
5.15;0.491415423;0.154625021;0.192449445;0.123685687;0.037824424;1.238312566;0.336260456;1048.858647
5.16;0.491350533;0.154657342;0.192490156;0.123669155;0.037832814;1.238374997;0.336914852;1048.797183
5.17;0.491285783;0.154689593;0.192530779;0.123652658;0.037841186;1.238437298;0.337569254;1048.735844
5.18;0.491221174;0.154721775;0.192571314;0.123636197;0.03784954;1.238499471;0.338223662;1048.67463
5.19;0.491156704;0.154753886;0.192611762;0.123619772;0.037857876;1.238561516;0.338878074;1048.61354
5.2;0.491092373;0.154785928;0.192652123;0.123603381;0.037866195;1.238623434;0.339532492;1048.552574
5.21;0.491028181;0.154817902;0.192692397;0.123587025;0.037874495;1.238685225;0.340186916;1048.491731
5.22;0.490964126;0.154849806;0.192732585;0.123570704;0.037882779;1.23874689;0.340841345;1048.43101
5.23;0.490900208;0.154881642;0.192772687;0.123554418;0.037891045;1.238808429;0.341495779;1048.370412
5.24;0.490836427;0.15491341;0.192812703;0.123538167;0.037899293;1.238869843;0.342150218;1048.309936
5.25;0.490772783;0.15494511;0.192852634;0.123521949;0.037907524;1.238931132;0.342804663;1048.249581
5.26;0.490709274;0.154976742;0.19289248;0.123505766;0.037915738;1.238992297;0.343459113;1048.189347
5.27;0.490645899;0.155008307;0.192932241;0.123489618;0.037923934;1.239053338;0.344113568;1048.129233
5.28;0.49058266;0.155039805;0.192971919;0.123473503;0.037932113;1.239114255;0.344768029;1048.069239
5.29;0.490519554;0.155071236;0.193011512;0.123457422;0.037940275;1.23917505;0.345422495;1048.009364
5.3;0.490456582;0.155102601;0.193051022;0.123441375;0.037948421;1.239235722;0.346076966;1047.949609
5.31;0.490393742;0.155133899;0.193090448;0.123425362;0.037956549;1.239296272;0.346731442;1047.889972
5.32;0.490331035;0.155165131;0.193129792;0.123409381;0.03796466;1.239356701;0.347385924;1047.830453
5.33;0.49026846;0.155196298;0.193169053;0.123393435;0.037972755;1.239417009;0.348040411;1047.771051
5.34;0.490206016;0.155227399;0.193208231;0.123377521;0.037980832;1.239477197;0.348694903;1047.711767
5.35;0.490143703;0.155258434;0.193247328;0.123361641;0.037988894;1.239537264;0.349349401;1047.652599
5.36;0.49008152;0.155289405;0.193286343;0.123345793;0.037996938;1.239597212;0.350003904;1047.593548
