;;;;;;;;;;;;;;C2H6;C3H6;C3H8;H2;C2H4
l [m];C2H4;C3H6;C2H6;C3H8;H2;FLMOL [kgmol/hr];t [s];T [K];2;3;;;;C2H6 - HYSYS;C3H6 - HYSYS;C3H8 - HYSYS;H2 - HYSYS;C2H4 - HYSYS
1,542479254;0,132641942;0,032215823;0,535471846;0,134812624;0,164857765;1,197400824;0,10062744;1088,730438;0,002574752;0,00064952;;;;;;;;
1,544237645;0,132664201;0,03222148;0,535427254;0,134801384;0,164885681;1,19744085;0,100742111;1088,691686;0,002571618;0,00064874;;;;;;;;
1,545996036;0,132686431;0,03222713;0,53538272;0,134790158;0,164913561;1,197480827;0,100856782;1088,65298;0,002568491;0,000647961;;;;;;;;
1,547754426;0,132708633;0,032232772;0,535338243;0,134778947;0,164941405;1,197520756;0,100971454;1088,61432;0,002565372;0,000647185;;;;;;;;
1,549512817;0,132730806;0,032238408;0,535293823;0,13476775;0,164969214;1,197560637;0,101086125;1088,575707;0,00256226;0,00064641;;;;;;;;
1,551271208;0,132752951;0,032244036;0,535249459;0,134756567;0,164996987;1,197600469;0,101200797;1088,537139;0,002559155;0,000645638;;;;;;;;
1,553029599;0,132775068;0,032249657;0,535205152;0,134745398;0,165024725;1,197640254;0,10131547;1088,498618;0,002556057;0,000644867;;;;;;;;
1,554787989;0,132797156;0,032255271;0,535160902;0,134734243;0,165052428;1,19767999;0,101430142;1088,460142;0,002552967;0,000644098;;;;;;;;
1,55654638;0,132819217;0,032260879;0,535116707;0,134723102;0,165080095;1,197719679;0,101544815;1088,421712;0,002549884;0,00064333;;;;;;;;
1,558304771;0,132841249;0,032266479;0,535072569;0,134711976;0,165107727;1,197759319;0,101659488;1088,383327;0,002546808;0,000642565;;;;;;;;
1,560063162;0,132863253;0,032272072;0,535028487;0,134700863;0,165135325;1,197798912;0,101774161;1088,344989;0,002543739;0,000641801;;;;;;;;
1,561821552;0,132885229;0,032277658;0,534984461;0,134689765;0,165162887;1,197838458;0,101888835;1088,306695;0,002540677;0,000641039;;;;;;;;
1,563579943;0,132907178;0,032283237;0,534940491;0,13467868;0,165190415;1,197877956;0,102003508;1088,268447;0,002537623;0,000640278;;;;;;;;
1,565338334;0,132929098;0,032288809;0,534896576;0,134667609;0,165217907;1,197917407;0,102118182;1088,230244;0,002534575;0,00063952;;;;;;;;
1,567096725;0,132950991;0,032294374;0,534852717;0,134656552;0,165245365;1,197956811;0,102232857;1088,192086;0,002531535;0,000638763;;;;;;;;
1,568855116;0,132972856;0,032299933;0,534808913;0,13464551;0,165272789;1,197996168;0,102347531;1088,153973;0,002528501;0,000638008;;;;;;;;
1,570613506;0,132994694;0,032305484;0,534765164;0,13463448;0,165300178;1,198035477;0,102462206;1088,115905;0,002525475;0,000637254;;;;;;;;
1,572371897;0,133016503;0,032311029;0,534721471;0,134623465;0,165327532;1,19807474;0,102576881;1088,077882;0,002522456;0,000636503;;;;;;;;
1,574130288;0,133038286;0,032316566;0,534677832;0,134612463;0,165354852;1,198113956;0,102691556;1088,039903;0,002519443;0,000635753;;;;;;;;
1,575888679;0,133060041;0,032322097;0,534634249;0,134601475;0,165382138;1,198153125;0,102806232;1088,001969;0,002516438;0,000635004;;;;;;;;
1,577647069;0,133081769;0,032327621;0,53459072;0,134590501;0,165409389;1,198192248;0,102920907;1087,96408;0,002513439;0,000634258;;;;;;;;
1,57940546;0,133103469;0,032333138;0,534547246;0,134579541;0,165436607;1,198231325;0,103035583;1087,926235;0,002510447;0,000633513;;;;;;;;
1,581163851;0,133125142;0,032338648;0,534503826;0,134568594;0,16546379;1,198270355;0,10315026;1087,888434;0,002507462;0,00063277;;;;;;;;
1,582922242;0,133146788;0,032344152;0,53446046;0,134557661;0,16549094;1,198309338;0,103264936;1087,850678;0,002504484;0,000632029;;;;;;;;
1,584680632;0,133168407;0,032349648;0,534417149;0,134546741;0,165518055;1,198348276;0,103379613;1087,812965;0,002501513;0,000631289;;;;;;;;
1,586439023;0,133189999;0,032355138;0,534373892;0,134535835;0,165545137;1,198387168;0,10349429;1087,775296;0,002498549;0,000630551;;;;;;;;
1,588197414;0,133211564;0,032360621;0,534330688;0,134524942;0,165572185;1,198426013;0,103608967;1087,737672;0,002495591;0,000629814;;;;;;;;
1,589955805;0,133233102;0,032366098;0,534287539;0,134514063;0,165599199;1,198464813;0,103723645;1087,700091;0,00249264;0,00062908;;;;;;;;
1,591714196;0,133254613;0,032371567;0,534244443;0,134503197;0,16562618;1,198503568;0,103838322;1087,662554;0,002489696;0,000628346;;;;;;;;
1,593472586;0,133276097;0,03237703;0,534201401;0,134492344;0,165653127;1,198542276;0,103953;1087,62506;0,002486758;0,000627615;;;;;;;;
1,595230977;0,133297555;0,032382486;0,534158412;0,134481505;0,165680041;1,198580939;0,104067679;1087,58761;0,002483827;0,000626885;;;;;;;;
1,596989368;0,133318986;0,032387936;0,534115477;0,13447068;0,165706922;1,198619557;0,104182357;1087,550203;0,002480903;0,000626157;;;;;;;;
1,598747759;0,13334039;0,032393379;0,534072595;0,134459867;0,165733769;1,19865813;0,104297036;1087,51284;0,002477986;0,000625431;;;;;;;;
1,600506149;0,133361768;0,032398815;0,534029765;0,134449068;0,165760583;1,198696657;0,104411715;1087,475519;0,002475075;0,000624706;;;;;;;;
1,60226454;0,133383119;0,032404245;0,533986989;0,134438282;0,165787364;1,198735139;0,104526394;1087,438242;0,00247217;0,000623983;;;;;;;;
1,604022931;0,133404444;0,032409668;0,533944266;0,13442751;0,165814112;1,198773576;0,104641074;1087,401008;0,002469273;0,000623261;;;;;;;;
1,605781322;0,133425743;0,032415084;0,533901595;0,13441675;0,165840827;1,198811969;0,104755753;1087,363817;0,002466382;0,000622541;;;;;;;;
1,607539712;0,133447015;0,032420494;0,533858977;0,134406004;0,16586751;1,198850316;0,104870433;1087,326668;0,002463497;0,000621823;;;;;;;;
1,609298103;0,133468261;0,032425898;0,533816412;0,134395271;0,165894159;1,198888619;0,104985114;1087,289562;0,002460619;0,000621106;;;;;;;;
1,611056494;0,133489481;0,032431294;0,533773898;0,134384551;0,165920776;1,198926877;0,105099794;1087,252499;0,002457747;0,000620391;;;;;;;;
1,612814885;0,133510675;0,032436685;0,533731437;0,134373844;0,16594736;1,198965091;0,105214475;1087,215478;0,002454882;0,000619677;;;;;;;;
1,614573275;0,133531843;0,032442068;0,533689028;0,13436315;0,165973911;1,199003261;0,105329156;1087,1785;0,002452023;0,000618965;;;;;;;;
1,616331666;0,133552985;0,032447445;0,533646671;0,134352469;0,16600043;1,199041386;0,105443837;1087,141564;0,002449171;0,000618255;;;;;;;;
1,618090057;0,133574101;0,032452816;0,533604366;0,134341801;0,166026917;1,199079467;0,105558519;1087,104671;0,002446325;0,000617546;;;;;;;;
1,619848448;0,133595191;0,03245818;0,533562113;0,134331146;0,166053371;1,199117504;0,1056732;1087,067819;0,002443485;0,000616839;;;;;;;;
1,621606839;0,133616255;0,032463538;0,533519911;0,134320503;0,166079793;1,199155496;0,105787882;1087,03101;0,002440652;0,000616133;;;;;;;;
1,623365229;0,133637293;0,032468889;0,533477761;0,134309874;0,166106183;1,199193446;0,105902565;1086,994242;0,002437825;0,000615429;;;;;;;;
1,62512362;0,133658306;0,032474234;0,533435662;0,134299258;0,16613254;1,199231351;0,106017247;1086,957517;0,002435004;0,000614727;;;;;;;;
1,626882011;0,133679293;0,032479573;0,533393614;0,134288654;0,166158866;1,199269212;0,10613193;1086,920833;0,00243219;0,000614026;;;;;;;;
1,628640402;0,133700255;0,032484905;0,533351617;0,134278063;0,16618516;1,19930703;0,106246613;1086,88419;0,002429382;0,000613326;;;;;;;;
1,630398792;0,133721191;0,03249023;0,533309672;0,134267485;0,166211421;1,199344805;0,106361296;1086,84759;0,00242658;0,000612629;;;;;;;;
1,632157183;0,133742102;0,03249555;0,533267777;0,13425692;0,166237651;1,199382536;0,10647598;1086,811031;0,002423784;0,000611932;;;;;;;;
1,633915574;0,133762987;0,032500863;0,533225934;0,134246368;0,166263849;1,199420223;0,106590663;1086,774513;0,002420995;0,000611237;;;;;;;;
1,635673965;0,133783847;0,032506169;0,53318414;0,134235828;0,166290016;1,199457868;0,106705347;1086,738037;0,002418212;0,000610544;;;;;;;;
1,637432355;0,133804681;0,032511469;0,533142398;0,134225301;0,166316151;1,199495469;0,106820031;1086,701601;0,002415435;0,000609852;;;;;;;;
1,639190746;0,133825491;0,032516763;0,533100706;0,134214786;0,166342254;1,199533028;0,106934716;1086,665207;0,002412664;0,000609162;;;;;;;;
1,640949137;0,133846275;0,032522051;0,533059064;0,134204284;0,166368326;1,199570543;0,107049401;1086,628854;0,002409899;0,000608474;;;;;;;;
1,642707528;0,133867034;0,032527332;0,533017472;0,134193795;0,166394367;1,199608016;0,107164086;1086,592542;0,00240714;0,000607786;;;;;;;;
1,644465919;0,133887769;0,032532607;0,532975931;0,134183318;0,166420376;1,199645446;0,107278771;1086,556271;0,002404388;0,000607101;;;;;;;;
1,646224309;0,133908478;0,032537876;0,532934439;0,134172853;0,166446354;1,199682833;0,107393456;1086,520041;0,002401641;0,000606417;;;;;;;;
1,6479827;0,133929162;0,032543139;0,532892998;0,134162401;0,1664723;1,199720178;0,107508142;1086,483851;0,002398901;0,000605734;;;;;;;;
1,649741091;0,133949821;0,032548395;0,532851606;0,134151962;0,166498216;1,19975748;0,107622828;1086,447702;0,002396166;0,000605053;;;;;;;;
1,651499482;0,133970456;0,032553645;0,532810264;0,134141535;0,166524101;1,19979474;0,107737514;1086,411593;0,002393438;0,000604373;;;;;;;;
1,653257872;0,133991065;0,032558889;0,532768971;0,13413112;0,166549954;1,199831958;0,107852201;1086,375525;0,002390716;0,000603695;;;;;;;;
1,655016263;0,134011651;0,032564126;0,532727728;0,134120718;0,166575777;1,199869133;0,107966888;1086,339497;0,002387999;0,000603018;;;;;;;;
1,656774654;0,134032211;0,032569358;0,532686534;0,134110328;0,166601569;1,199906267;0,108081575;1086,303509;0,002385289;0,000602343;;;;;;;;
1,658533045;0,134052747;0,032574583;0,532645389;0,134099951;0,16662733;1,199943358;0,108196262;1086,267562;0,002382584;0,000601669;;;;;;;;
1,660291435;0,134073258;0,032579803;0,532604294;0,134089585;0,166653061;1,199980407;0,108310949;1086,231654;0,002379885;0,000600996;;;;;;;;
1,662049826;0,134093745;0,032585016;0,532563247;0,134079232;0,16667876;1,200017415;0,108425637;1086,195787;0,002377193;0,000600326;;;;;;;;
1,663808217;0,134114207;0,032590223;0,532522249;0,134068892;0,16670443;1,200054381;0,108540325;1086,159959;0,002374506;0,000599656;;;;;;;;
1,665566608;0,134134645;0,032595423;0,5324813;0,134058563;0,166730068;1,200091306;0,108655013;1086,124172;0,002371825;0,000598988;;;;;;;;
1,667324999;0,134155059;0,032600618;0,5324404;0,134048247;0,166755677;1,200128188;0,108769702;1086,088424;0,002369149;0,000598322;;;;;;;;
1,669083389;0,134175448;0,032605807;0,532399548;0,134037942;0,166781255;1,20016503;0,108884391;1086,052715;0,00236648;0,000597656;;;;;;;;
1,67084178;0,134195813;0,032610989;0,532358745;0,13402765;0,166806803;1,20020183;0,10899908;1086,017046;0,002363816;0,000596993;;;;;;;;
1,672600171;0,134216154;0,032616166;0,53231799;0,13401737;0,16683232;1,200238589;0,109113769;1085,981417;0,002361159;0,000596331;;;;;;;;
1,674358562;0,134236471;0,032621336;0,532277283;0,134007102;0,166857808;1,200275306;0,109228458;1085,945827;0,002358507;0,00059567;;;;;;;;
1,676116952;0,134256764;0,032626501;0,532236624;0,133996846;0,166883265;1,200311983;0,109343148;1085,910276;0,00235586;0,00059501;;;;;;;;
1,677875343;0,134277033;0,032631659;0,532196013;0,133986602;0,166908692;1,200348618;0,109457838;1085,874765;0,00235322;0,000594352;;;;;;;;
1,679633734;0,134297278;0,032636812;0,53215545;0,13397637;0,16693409;1,200385213;0,109572528;1085,839292;0,002350585;0,000593696;;;;;;;;
1,681392125;0,134317499;0,032641958;0,532114935;0,13396615;0,166959457;1,200421767;0,109687219;1085,803859;0,002347955;0,000593041;;;;;;;;
1,683150515;0,134337696;0,032647099;0,532074468;0,133955942;0,166984795;1,20045828;0,109801909;1085,768465;0,002345332;0,000592387;;;;;;;;
1,684908906;0,13435787;0,032652233;0,532034048;0,133945746;0,167010103;1,200494752;0,1099166;1085,733109;0,002342714;0,000591734;;;;;;;;
1,686667297;0,134378019;0,032657362;0,531993676;0,133935562;0,167035381;1,200531184;0,110031292;1085,697793;0,002340102;0,000591083;;;;;;;;
1,688425688;0,134398145;0,032662484;0,531953351;0,13392539;0,16706063;1,200567575;0,110145983;1085,662515;0,002337495;0,000590434;;;;;;;;
1,690184078;0,134418248;0,032667601;0,531913073;0,133915229;0,167085849;1,200603926;0,110260675;1085,627275;0,002334894;0,000589786;;;;;;;;
1,691942469;0,134438326;0,032672712;0,531872843;0,13390508;0,167111039;1,200640237;0,110375367;1085,592074;0,002332299;0,000589139;;;;;;;;
1,69370086;0,134458382;0,032677817;0,531832659;0,133894943;0,167136199;1,200676507;0,110490059;1085,556912;0,002329709;0,000588493;;;;;;;;
1,695459251;0,134478414;0,032682916;0,531792523;0,133884818;0,16716133;1,200712738;0,110604752;1085,521788;0,002327124;0,000587849;;;;;;;;
1,697217642;0,134498422;0,032688009;0,531752433;0,133874705;0,167186431;1,200748928;0,110719444;1085,486703;0,002324545;0,000587207;;;;;;;;
1,698976032;0,134518407;0,032693096;0,53171239;0,133864603;0,167211504;1,200785078;0,110834137;1085,451655;0,002321972;0,000586565;;;;;;;;
1,700734423;0,134538369;0,032698178;0,531672394;0,133854513;0,167236547;1,200821189;0,110948831;1085,416646;0,002319404;0,000585925;;;;;;;;
1,702492814;0,134558307;0,032703254;0,531632444;0,133844434;0,167261561;1,20085726;0,111063524;1085,381675;0,002316842;0,000585287;;;;;;;;
1,704251205;0,134578223;0,032708323;0,531592541;0,133834367;0,167286546;1,200893291;0,111178218;1085,346741;0,002314285;0,000584649;;;;;;;;
1,706009595;0,134598115;0,032713387;0,531552684;0,133824312;0,167311502;1,200929282;0,111292912;1085,311846;0,002311734;0,000584013;;;;;;;;
1,707767986;0,134617984;0,032718446;0,531512873;0,133814269;0,167336429;1,200965234;0,111407606;1085,276989;0,002309187;0,000583379;;;;;;;;
1,709526377;0,13463783;0,032723498;0,531473108;0,133804236;0,167361328;1,201001146;0,111522301;1085,242169;0,002306647;0,000582745;;;;;;;;
1,711284768;0,134657652;0,032728545;0,53143339;0,133794216;0,167386197;1,201037019;0,111636995;1085,207387;0,002304112;0,000582114;;;;;;;;
1,713043158;0,134677452;0,032733586;0,531393717;0,133784207;0,167411038;1,201072853;0,11175169;1085,172642;0,002301582;0,000581483;;;;;;;;
1,714801549;0,134697229;0,032738621;0,53135409;0,133774209;0,16743585;1,201108648;0,111866386;1085,137935;0,002299057;0,000580854;;;;;;;;
1,71655994;0,134716984;0,03274365;0,531314509;0,133764223;0,167460634;1,201144403;0,111981081;1085,103266;0,002296538;0,000580226;;;;;;;;
1,718318331;0,134736715;0,032748674;0,531274974;0,133754248;0,167485389;1,201180119;0,112095777;1085,068633;0,002294024;0,000579599;;;;;;;;
1,720076722;0,134756424;0,032753692;0,531235484;0,133744285;0,167510116;1,201215797;0,112210473;1085,034038;0,002291515;0,000578974;;;;;;;;
1,721835112;0,13477611;0,032758704;0,531196039;0,133734333;0,167534814;1,201251436;0,112325169;1084,999481;0,002289012;0,00057835;;;;;;;;
1,723593503;0,134795773;0,032763711;0,53115664;0,133724392;0,167559484;1,201287035;0,112439866;1084,96496;0,002286514;0,000577727;;;;;;;;
1,725351894;0,134815413;0,032768712;0,531117286;0,133714463;0,167584125;1,201322596;0,112554562;1084,930476;0,002284021;0,000577106;;;;;;;;
1,727110285;0,134835031;0,032773707;0,531077978;0,133704545;0,167608739;1,201358119;0,112669259;1084,89603;0,002281534;0,000576486;;;;;;;;
1,728868675;0,134854627;0,032778697;0,531038714;0,133694638;0,167633324;1,201393603;0,112783957;1084,86162;0,002279052;0,000575867;;;;;;;;
1,730627066;0,1348742;0,032783681;0,530999495;0,133684743;0,167657881;1,201429048;0,112898654;1084,827247;0,002276574;0,000575249;;;;;;;;
1,732385457;0,134893751;0,032788659;0,530960321;0,133674859;0,16768241;1,201464455;0,113013352;1084,79291;0,002274103;0,000574633;;;;;;;;
1,734143848;0,134913279;0,032793632;0,530921192;0,133664986;0,167706911;1,201499824;0,11312805;1084,758611;0,002271636;0,000574018;;;;;;;;
1,735902238;0,134932785;0,032798599;0,530882107;0,133655124;0,167731384;1,201535155;0,113242748;1084,724348;0,002269174;0,000573404;;;;;;;;
1,737660629;0,134952269;0,032803561;0,530843067;0,133645273;0,16775583;1,201570447;0,113357447;1084,690121;0,002266718;0,000572792;;;;;;;;
1,73941902;0,13497173;0,032808517;0,530804072;0,133635434;0,167780247;1,201605702;0,113472145;1084,655931;0,002264266;0,000572181;;;;;;;;
1,741177411;0,13499117;0,032813467;0,530765121;0,133625605;0,167804637;1,201640918;0,113586844;1084,621777;0,00226182;0,000571571;;;;;;;;
1,742935802;0,135010587;0,032818412;0,530726214;0,133615788;0,167828999;1,201676096;0,113701544;1084,58766;0,002259379;0,000570962;;;;;;;;
1,744694192;0,135029982;0,032823352;0,530687351;0,133605982;0,167853334;1,201711237;0,113816243;1084,553579;0,002256943;0,000570355;;;;;;;;
1,746452583;0,135049355;0,032828285;0,530648533;0,133596186;0,16787764;1,20174634;0,113930943;1084,519533;0,002254512;0,000569749;;;;;;;;
1,748210974;0,135068706;0,032833214;0,530609758;0,133586402;0,16790192;1,201781405;0,114045643;1084,485524;0,002252086;0,000569144;;;;;;;;
1,749969365;0,135088035;0,032838137;0,530571027;0,133576629;0,167926172;1,201816433;0,114160343;1084,451551;0,002249665;0,00056854;;;;;;;;
1,751727755;0,135107343;0,032843054;0,53053234;0,133566867;0,167950396;1,201851423;0,114275044;1084,417614;0,00224725;0,000567938;;;;;;;;
1,753486146;0,135126628;0,032847966;0,530493697;0,133557115;0,167974594;1,201886376;0,114389744;1084,383712;0,002244839;0,000567337;;;;;;;;
1,755244537;0,135145892;0,032852872;0,530455097;0,133547375;0,167998764;1,201921291;0,114504445;1084,349847;0,002242433;0,000566737;;;;;;;;
1,757002928;0,135165133;0,032857773;0,530416541;0,133537646;0,168022907;1,201956169;0,114619147;1084,316017;0,002240032;0,000566138;;;;;;;;
1,758761318;0,135184354;0,032862669;0,530378029;0,133527927;0,168047022;1,20199101;0,114733848;1084,282222;0,002237636;0,000565541;;;;;;;;
1,760519709;0,135203552;0,032867559;0,530339559;0,133518219;0,168071111;1,202025814;0,11484855;1084,248464;0,002235245;0,000564944;;;;;;;;
1,7622781;0,135222729;0,032872443;0,530301133;0,133508522;0,168095172;1,20206058;0,114963252;1084,21474;0,002232859;0,000564349;;;;;;;;
1,764036491;0,135241884;0,032877323;0,53026275;0,133498836;0,168119207;1,20209531;0,115077954;1084,181052;0,002230478;0,000563756;;;;;;;;
1,765794882;0,135261018;0,032882196;0,53022441;0,133489161;0,168143214;1,202130003;0,115192657;1084,1474;0,002228101;0,000563163;;;;;;;;
1,767553272;0,13528013;0,032887065;0,530186114;0,133479496;0,168167195;1,202164659;0,115307359;1084,113782;0,00222573;0,000562572;;;;;;;;
1,769311663;0,135299221;0,032891928;0,53014786;0,133469842;0,168191149;1,202199278;0,115422062;1084,0802;0,002223363;0,000561982;;;;;;;;
1,771509652;0,135323058;0,032898;0,530100096;0,133457788;0,168221058;1,202242506;0,115565441;1084,038266;0,002221002;0,000561393;;;;;;;;
1,77370764;0,135346861;0,032904064;0,530052399;0,133445751;0,168250925;1,202285677;0,115708821;1083,996387;0,002218056;0,000560658;;;;;;;;
1,775905628;0,135370631;0,032910119;0,530004769;0,133433731;0,16828075;1,202328791;0,115852201;1083,954563;0,002215118;0,000559925;;;;;;;;
1,778103617;0,135394368;0,032916166;0,529957205;0,133421727;0,168310534;1,202371847;0,115995581;1083,912793;0,002212187;0,000559194;;;;;;;;
1,780301605;0,135418071;0,032922205;0,529909708;0,13340974;0,168340276;1,202414848;0,116138961;1083,871077;0,002209264;0,000558465;;;;;;;;
1,782499594;0,135441742;0,032928235;0,529862276;0,133397769;0,168369977;1,202457791;0,116282343;1083,829416;0,002206348;0,000557738;;;;;;;;
1,784697582;0,13546538;0,032934257;0,52981491;0,133385815;0,168399637;1,202500678;0,116425724;1083,787808;0,00220344;0,000557013;;;;;;;;
1,786895571;0,135488985;0,032940271;0,52976761;0,133373877;0,168429256;1,202543509;0,116569106;1083,746255;0,002200539;0,000556289;;;;;;;;
