l [m];Ethane;Propene;Propane;Hydrogen;Ethylene;T [K];"""C2H6 --> C2H4 + H2"" rate";"""C3H8 --> C2H6 + H2"" rate"
5.00000000000000e-003;0.767231761001901;0.00388893671758467;0.192038044011782;0.0203650975449974;0.0164761607237355;1253.16704687943;0.237935568220003;0.0561609155475409
1.50000000000000e-002;0.744838656466624;0.00655989205693311;0.186582193153294;0.0342895752747903;0.0277296830483585;1238.91775561916;0.168288438303418;0.0399377455104785
2.50000000000000e-002;0.728173052336258;0.00855552376509579;0.182513090796539;0.0446569285452757;0.0361014045568316;1227.98525702139;0.128380161022254;0.0305949785185612
3.50000000000000e-002;0.71506627264155;0.0101300454776219;0.179307309323489;0.0528132244468798;0.0426831481104592;1219.18232224594;0.102904933860784;0.0246074502844732
4.50000000000000e-002;0.704355260524032;0.0114202685773748;0.17668361323063;0.0594805892784363;0.0480602683895268;1211.85103580169;0.0853991945205539;0.0204796338323344
5.50000000000000e-002;0.695352201082122;0.0125073068965293;0.174475451297143;0.0650862078855889;0.052578832838617;1205.59082822104;0.0727082188279391;0.0174788958207003
6.50000000000000e-002;0.687620608767517;0.0134427565615091;0.172576995762285;0.0699012378770815;0.056458401031607;1200.14184056791;0.0631275296661066;0.015208186196203
7.50000000000000e-002;0.680868067917315;0.0142612587980656;0.170917266249086;0.0741073745793486;0.0598460324561844;1195.32646562187;0.0556619858313742;0.0134350834427835
8.50000000000000e-002;0.674889845400382;0.0149871048177551;0.169446523500673;0.0778318584722638;0.0628446678089263;1191.019014923;0.0496954640992462;0.0120153634515516
9.50000000000000e-002;0.669537698044816;0.0156379161571334;0.168128716559097;0.0811668366803556;0.0655288325585974;1187.12688942543;0.044826756761657;0.0108549191882371
0.105000000000000;0.664701116213003;0.0162268487868948;0.166936948823872;0.0841810123651864;0.0679540738110438;1183.58023788724;0.0407844100557413;0.00988996359675309
0.115000000000000;0.660295709677942;0.0167639630776286;0.165850665408647;0.0869268581147243;0.0701628037210579;1180.3251495604;0.0373786073436923;0.00907582000563694
0.125000000000000;0.656255699556475;0.0172571106822361;0.164853833486099;0.089445279807819;0.0721880764673713;1177.31919795707;0.03447286474569;0.00838031655804607
0.135000000000000;0.652528901155516;0.0177125279543701;0.163933725472243;0.0917687336011725;0.0740561118166978;1174.52842912655;0.0319666732752096;0.00777972881979288
0.145000000000000;0.649073274480487;0.0181352444395655;0.163080081870334;0.0939233692546616;0.0757880299549523;1171.92526958145;0.0297844683596784;0.00725619763645889
0.155000000000000;0.645854496036426;0.0185293708960156;0.162284521473378;0.095930539002131;0.0774010725920498;1169.48702521723;0.0278683923632015;0.00679603255601399
0.165000000000000;0.642844209539423;0.0188983075232467;0.161540115736892;0.0978078844874295;0.0789094827130091;1167.19488226842;0.0261734856333594;0.00638858346611002
0.175000000000000;0.640018629023201;0.0192449065995434;0.160841052279483;0.099570206392455;0.0803252057053179;1165.03403963111;0.0246649009767211;0.00602558954154636
0.185000000000000;0.637357821228424;0.0195715625817283;0.160182455894723;0.101229908404713;0.0816582518904128;1162.98966400517;0.0233133399844235;0.00570009353699459
0.195000000000000;0.63484482552051;0.0198803139650659;0.159560177073013;0.102797545595898;0.0829171378455128;1161.05032109788;0.0220959480032309;0.00540666575072508
0.205000000000000;0.632465104445534;0.0201729093725837;0.158970657627301;0.104282165786157;0.0841091627684244;1159.20615445006;0.0209940531054211;0.00514086631190506
0.215000000000000;0.630206110062637;0.0204508592487875;0.158410825070331;0.105691579189245;0.0852406264289997;1157.44860606164;0.0199922555642924;0.00489903037209709
0.225000000000000;0.628056962409178;0.0207154741730067;0.157878014317808;0.107032558330126;0.0863169907698809;1155.76983403885;0.0190775662526186;0.0046780636804938
0.235000000000000;0.626008130037715;0.0209679030926082;0.157369889712328;0.108311036758835;0.0873430403985139;1154.1637325995;0.0182394889271608;0.00447546519690876
0.245000000000000;0.624051239785208;0.0212091559919691;0.15688439869761;0.109532227334913;0.0883229781903001;1152.62449379345;0.0174689475084501;0.00428907005766289
0.255000000000000;0.622178899012889;0.0214401251452091;0.156419728453686;0.110700732787609;0.0892605146006071;1151.1469688809;0.0167582312025956;0.00411703778214821
0.265000000000000;0.620384490726511;0.0216616097379281;0.155974255774193;0.111820673220932;0.090158970540436;1149.72784828848;0.0161012846782397;0.00395792389149174
0.275000000000000;0.618662183289181;0.0218743144780617;0.155546549691529;0.112895679933009;0.0910212726082197;1148.36164298006;0.015491819732659;0.00381022362940093
0.285000000000000;0.617006810028338;0.0220788639871935;0.155135342100576;0.113928970342754;0.0918500135411379;1147.04351999371;0.0149244965396956;0.00367265847239507
0.295000000000000;0.615413679142024;0.0222758258963416;0.154739480995678;0.114923466321956;0.0926475476439995;1145.77144497402;0.0143956001183346;0.0035443410678879
0.305000000000000;0.613878563136185;0.0224657118976385;0.154357928108453;0.115881800751891;0.0934159961058329;1144.54241960734;0.0139014171467585;0.00342438235993018
0.315000000000000;0.612397640698242;0.0226489847553092;0.153989744666135;0.116806353675278;0.0941572762050354;1143.35372505566;0.0134386934229418;0.00331200278757754
0.325000000000000;0.610967446970454;0.0228260642740109;0.153634079234908;0.117699283237939;0.094873126282688;1142.20288855339;0.0130045654668022;0.00320651602410021
0.335000000000000;0.60958483114149;0.0229973323913574;0.153290157349492;0.118562552078216;0.0955651270394456;1141.08765482164;0.012596503941931;0.00310731551874856
0.345000000000000;0.608246920108588;0.0231631375435797;0.152957272624875;0.119397949940025;0.0962347197829326;1140.00596149445;0.0122122665893394;0.00301386329517139
0.355000000000000;0.606951087202882;0.0233237984246575;0.152634779104537;0.120207113136087;0.0968832221318366;1138.95591790138;0.0118498588641615;0.00292568057827055
0.365000000000000;0.605694925159343;0.0234796072367402;0.152322084645528;0.120991541370414;0.0975118415879744;1137.93578667396;0.011507500848745;0.00284233991164146
0.375000000000000;0.604476222254371;0.0236308325316623;0.152018645104413;0.12175261260135;0.0981216875082039;1136.9439688467;0.0111835996329348;0.00276345857649771
0.385000000000000;0.603292944179252;0.0237777214847177;0.151723959814238;0.122491594286742;0.0987137802350503;1135.97895387531;0.0108767151027289;0.00268869037795952
0.395000000000000;0.602143193761509;0.0239205032801573;0.151437563072134;0.123209669023986;0.099289070862213;1135.03944528424;0.0105855798501251;0.0026177306202463
0.405000000000000;0.601025254364223;0.0240593881322277;0.15115903084539;0.123907905899042;0.0998484207591168;1134.12413476742;0.0103090195520189;0.00255029672639344
0.415000000000000;0.599937518125222;0.0241945715963049;0.150887967197259;0.124587306819103;0.100392636262111;1133.2318482976;0.0100459831770994;0.00248613573997093
0.425000000000000;0.598878493230023;0.0243262351822294;0.150624004691494;0.125248801416505;0.100922465479749;1132.36149415148;0.00979551751731002;0.00242501815642473
0.435000000000000;0.597846839818031;0.024454542981151;0.150366812322341;0.12589322426708;0.101438580611396;1131.51085337629;0.00955644623298761;0.00236665963481211
